date,FIRSTBANK,GTB,ACCESS,ZENITH,UBA
2020-09-28,5.35,27.0,6.75,17.3,6.1
2020-09-29,5.2,27.05,6.7,17.5,6.05
2020-09-30,5.2,28.05,6.7,17.85,6.2
2020-10-02,5.2,29.0,6.7,18.05,6.25
2020-10-05,5.55,29.7,7.1,19.0,6.45
2020-10-06,6.1,31.5,7.75,20.8,7.05
2020-10-07,6.2,31.0,7.55,19.55,6.85
2020-10-08,6.3,32.0,7.9,20.1,6.9
2020-10-09,6.2,30.4,7.8,20.0,6.8
2020-10-12,6.2,30.3,7.9,19.95,6.8
2020-10-13,6.25,29.55,7.9,20.0,6.6
2020-10-14,6.2,30.0,7.85,20.0,6.6
2020-10-15,6.2,29.5,7.75,20.0,6.65
2020-10-16,6.4,30.35,7.95,21.55,7.2
2020-10-19,6.3,30.8,7.95,21.0,7.1
2020-10-20,6.3,30.4,7.75,21.05,6.9
2020-10-21,6.1,30.0,7.7,20.8,6.6
2020-10-22,6.05,30.0,7.65,20.65,6.8
2020-10-23,6.1,30.45,7.7,21.0,7.05
2020-10-26,6.1,30.65,7.65,21.15,7.2
2020-10-27,6.15,31.25,7.7,21.45,7.2
2020-10-28,6.35,31.25,7.7,21.5,7.4
2020-10-30,6.5,32.5,7.9,22.1,7.7
2020-11-02,6.4,32.5,7.95,21.95,7.6
2020-11-03,6.35,32.0,8.0,21.85,7.6
2020-11-04,6.3,32.1,8.0,21.85,7.6
2020-11-05,6.45,32.3,8.0,21.9,7.7
2020-11-06,6.85,33.5,8.2,22.3,8.15
2020-11-09,7.1,35.25,8.7,23.95,8.8
2020-11-10,7.1,35.0,8.9,24.5,8.8
2020-11-11,7.7,36.0,9.3,25.6,9.1
2020-11-12,8.4,38.2,10.0,28.15,9.75
2020-11-13,8.25,36.4,9.15,27.15,9.2
2020-11-16,7.6,36.0,8.7,26.0,8.4
2020-11-17,7.65,37.0,8.4,25.9,8.4
2020-11-18,7.75,37.0,8.75,26.7,8.7
2020-11-19,7.65,35.8,8.7,26.05,8.45
2020-11-20,7.25,35.35,8.6,25.6,8.2
2020-11-23,6.7,34.05,7.9,24.15,7.7
2020-11-24,7.15,34.1,8.35,24.1,8.2
2020-11-25,7.45,34.5,8.55,24.5,8.5
2020-11-26,7.25,35.4,8.5,24.5,8.25
2020-11-27,7.4,35.0,8.6,24.45,8.4
2020-11-30,7.2,33.2,8.6,24.0,8.3
2020-12-01,7.2,35.0,8.7,24.4,8.2
2020-12-02,7.3,34.1,8.7,24.0,8.65
2020-12-03,7.2,33.6,8.6,23.55,8.2
2020-12-04,7.1,33.25,8.55,23.95,8.2
2020-12-07,7.1,33.15,8.5,23.7,8.25
2020-12-08,7.05,33.15,8.3,23.4,8.25
2020-12-09,7.0,33.15,8.3,23.45,8.2
2020-12-10,6.3,32.35,7.75,22.0,7.9
2020-12-11,6.85,32.9,8.05,22.7,8.0
2020-12-14,6.95,33.0,8.05,22.6,7.95
2020-12-15,7.0,33.55,8.1,23.5,7.95
2020-12-16,7.0,33.95,8.3,24.1,8.15
2020-12-17,7.0,33.75,8.35,24.75,8.3
2020-12-18,7.1,33.75,8.55,24.8,8.3
2020-12-21,7.0,33.5,8.45,24.3,8.2
2020-12-22,7.0,33.0,8.55,24.5,8.4
2020-12-23,7.0,33.0,8.55,24.5,8.5
2020-12-24,7.1,32.8,8.6,24.5,8.45
2020-12-29,7.1,32.7,8.95,25.0,8.5
2020-12-30,7.2,32.5,8.75,24.95,8.55
2020-12-31,7.15,32.35,8.45,24.8,8.65
2021-01-04,7.85,33.5,8.8,25.7,8.85
2021-01-05,7.2,32.55,8.8,24.6,8.4
2021-01-06,7.25,32.5,8.8,25.1,8.6
2021-01-07,7.35,33.0,8.8,25.3,8.6
2021-01-08,7.45,33.0,9.05,25.65,8.85
2021-01-11,7.4,32.85,9.1,25.85,8.9
2021-01-12,7.4,32.5,9.05,25.8,8.8
2021-01-13,7.35,32.4,9.15,25.9,8.8
2021-01-14,7.5,33.0,9.5,26.4,9.05
2021-01-15,7.6,33.05,9.7,26.3,9.25
2021-01-18,7.3,33.65,9.6,26.15,9.1
2021-01-19,7.3,33.75,9.25,26.2,8.9
2021-01-20,7.35,33.05,9.25,26.3,9.1
2021-01-21,7.35,33.0,9.25,26.45,8.95
2021-01-22,7.35,33.1,9.15,26.5,8.7
2021-01-25,7.4,33.1,9.2,26.5,8.75
2021-01-26,7.4,33.15,9.25,26.25,8.8
2021-01-27,7.6,33.2,9.35,26.4,9.0
2021-01-28,7.6,34.0,9.35,27.2,9.05
2021-01-29,7.6,34.5,9.3,27.2,9.05
2021-02-01,7.5,34.5,9.15,27.15,9.1
2021-02-02,7.35,33.75,8.9,26.3,8.8
2021-02-03,7.35,33.05,8.9,26.95,8.85
2021-02-04,7.35,33.0,8.9,26.75,8.75
2021-02-05,7.25,36.0,8.55,26.0,8.45
2021-02-08,7.35,32.85,8.6,26.0,8.8
2021-02-09,7.35,32.7,8.5,25.8,8.7
2021-02-10,7.2,32.2,8.1,25.0,8.1
2021-02-11,7.2,30.55,8.0,24.8,8.1
2021-02-12,7.25,30.35,8.15,25.0,8.2
2021-02-15,7.3,30.8,8.5,25.15,8.55
2021-02-16,7.25,30.9,8.45,25.0,8.45
2021-02-17,7.35,30.9,8.3,25.0,8.4
2021-02-18,7.35,30.3,8.1,24.1,8.0
2021-02-19,7.3,30.4,8.4,24.7,8.3
2021-02-22,7.3,30.5,8.35,24.8,8.4
2021-02-23,7.3,30.75,8.35,26.0,8.5
2021-02-24,7.4,31.05,8.5,26.3,8.55
2021-02-25,7.35,31.05,8.1,25.85,8.2
2021-02-26,7.35,31.0,8.25,25.45,8.15
2021-03-01,7.1,31.0,8.15,25.8,8.35
2021-03-02,7.1,31.5,8.1,25.65,8.2
2021-03-03,7.1,31.7,8.05,25.55,8.25
2021-03-04,7.05,31.5,7.8,25.3,7.95
2021-03-05,7.1,31.0,7.8,25.3,7.95
2021-03-08,7.3,31.05,8.0,24.9,8.0
2021-03-09,7.25,31.0,7.75,21.75,7.2
2021-03-10,7.05,30.7,7.8,21.75,7.0
2021-03-11,7.1,30.95,7.8,21.45,6.95
2021-03-12,7.1,30.75,7.8,21.35,7.15
2021-03-15,7.35,29.95,7.8,21.2,7.2
2021-03-16,7.3,28.5,7.8,20.3,7.0
2021-03-17,7.2,28.0,7.8,20.5,7.0
2021-03-18,7.2,29.8,7.85,22.0,7.1
2021-03-19,7.3,31.0,8.05,22.5,7.15
2021-03-22,7.25,31.0,8.15,22.5,6.9
2021-03-23,7.2,31.05,8.25,22.0,6.9
2021-03-24,7.25,31.0,8.2,22.0,6.9
2021-03-25,7.25,31.15,8.3,22.0,6.85
2021-03-26,7.3,31.55,8.35,22.0,6.8
2021-03-29,7.25,32.9,8.3,22.05,6.9
2021-03-30,7.25,33.0,8.3,22.6,7.2
2021-03-31,7.25,32.85,8.0,22.55,7.05
2021-04-01,7.25,29.95,8.1,22.1,7.05
2021-04-06,7.3,28.95,8.1,21.9,7.0
2021-04-07,7.25,28.0,7.9,21.0,6.95
2021-04-08,7.25,28.75,8.05,21.8,7.0
2021-04-09,7.25,28.9,8.05,21.95,7.0
2021-04-12,7.3,28.9,8.1,22.0,6.95
2021-04-13,7.4,28.95,8.1,21.9,6.95
2021-04-14,7.55,28.8,8.1,22.0,6.95
2021-04-15,7.6,28.75,8.1,21.8,6.8
2021-04-16,7.6,29.15,7.6,21.5,6.95
2021-04-19,7.65,29.5,7.5,21.65,7.05
2021-04-20,7.65,30.0,7.5,22.25,7.1
2021-04-21,7.3,31.25,7.5,22.3,7.25
2021-04-22,7.4,31.3,7.55,22.0,7.4
2021-04-23,7.45,31.2,7.5,22.3,7.5
2021-04-26,7.45,31.3,7.55,22.2,7.5
2021-04-27,7.4,31.15,7.45,22.1,7.4
2021-04-28,7.4,31.0,7.35,22.1,7.4
2021-04-29,6.9,30.05,7.2,22.15,7.35
2021-04-30,6.9,30.1,7.3,22.25,7.3
2021-05-04,7.4,30.1,7.45,22.0,7.2
2021-05-05,7.3,29.0,7.7,21.3,7.2
2021-05-06,7.35,29.0,8.1,21.95,7.2
2021-05-07,7.35,29.25,8.15,22.2,7.15
2021-05-10,7.2,30.0,8.35,23.0,7.25
2021-05-11,7.1,29.55,8.4,23.25,7.3
2021-05-14,7.1,30.0,8.45,23.7,7.3
2021-05-17,7.35,29.5,8.25,23.7,7.35
2021-05-18,7.15,29.5,8.25,23.5,7.35
2021-05-19,7.1,29.35,8.4,23.0,7.35
2021-05-20,7.2,29.5,8.3,23.0,7.25
2021-05-21,7.25,29.25,8.25,23.0,7.25
2021-05-24,7.25,29.0,8.1,23.05,7.15
2021-05-25,7.15,28.65,8.1,23.05,7.15
2021-05-26,7.1,28.45,8.2,22.8,7.1
2021-05-27,7.15,28.1,8.2,22.9,7.1
2021-05-28,7.25,28.0,8.25,23.0,7.15
2021-05-31,7.15,28.4,8.2,23.0,7.15
2021-06-01,7.2,28.4,8.2,22.85,7.15
2021-06-02,7.2,28.4,8.15,22.95,7.2
2021-06-03,7.15,28.4,8.15,23.0,7.15
2021-06-04,7.25,28.65,8.15,23.0,7.15
2021-06-07,7.3,28.3,8.15,22.95,7.1
2021-06-08,7.3,28.4,8.1,22.9,7.1
2021-06-09,7.2,28.9,8.1,22.95,7.1
2021-06-10,7.15,29.0,8.15,23.1,7.1
2021-06-11,7.2,28.9,8.2,23.15,7.15
2021-06-15,7.2,28.5,8.45,23.35,7.1
2021-06-16,7.25,28.05,8.5,23.4,7.25
2021-06-17,7.25,28.55,8.5,23.5,7.35
2021-06-18,7.3,,8.55,23.8,7.3
2021-06-21,7.3,,8.55,23.9,7.3
2021-06-22,7.15,,8.55,23.8,7.3
2021-06-23,7.1,,8.35,23.5,7.3
2021-06-24,7.2,28.55,8.3,23.8,7.15
2021-06-25,7.25,30.0,8.4,23.8,7.25
2021-06-28,7.2,30.0,8.5,23.65,7.35
2021-06-29,7.3,30.0,8.5,23.75,7.3
2021-06-30,7.35,29.9,8.45,23.75,7.3
2021-07-01,7.4,29.5,8.5,23.9,7.25
2021-07-02,7.4,29.45,8.6,24.0,7.35
2021-07-05,7.4,29.3,8.75,24.1,7.45
2021-07-06,7.5,29.3,9.2,24.8,7.85
2021-07-07,7.6,29.85,9.45,25.0,7.7
2021-07-08,7.6,29.3,9.15,25.0,7.5
2021-07-09,7.7,29.45,9.1,24.95,7.5
2021-07-12,7.5,29.55,9.1,24.4,7.5
2021-07-13,7.2,29.45,9.2,24.3,7.55
2021-07-14,7.25,29.45,9.0,24.0,7.55
2021-07-15,7.2,29.3,9.0,24.3,7.6
2021-07-16,7.3,29.4,9.2,24.45,7.75
2021-07-19,7.25,29.45,9.2,24.45,7.75
2021-07-22,7.5,29.5,9.15,24.65,7.75
2021-07-23,7.5,29.6,9.15,24.85,7.8
2021-07-26,7.5,29.65,9.35,24.65,7.85
2021-07-27,7.5,29.55,9.4,24.8,7.8
2021-07-28,7.45,29.55,9.3,24.4,7.7
2021-07-29,7.4,29.05,9.15,24.45,7.6
2021-07-30,7.4,28.5,9.2,24.55,7.6
2021-08-02,7.5,28.5,9.2,24.6,7.6
2021-08-03,7.4,28.45,9.0,24.4,7.5
2021-08-04,7.35,28.35,9.2,24.5,7.5
2021-08-05,7.3,28.0,9.1,24.4,7.5
2021-08-06,7.3,28.0,9.1,24.35,7.5
2021-08-09,7.3,28.15,9.15,24.25,7.55
2021-08-10,7.3,28.0,9.2,24.1,7.6
2021-08-11,7.3,28.1,9.2,24.2,7.55
2021-08-12,7.25,28.4,9.1,24.3,7.5
2021-08-13,7.3,28.25,9.1,24.4,7.6
2021-08-16,7.35,28.35,9.1,24.25,7.55
2021-08-17,7.4,28.3,9.1,24.2,7.55
2021-08-18,7.35,28.05,9.0,24.2,7.65
2021-08-19,7.4,28.0,9.1,24.25,7.6
2021-08-20,7.4,28.1,9.0,24.3,7.55
2021-08-23,7.4,27.9,9.1,24.3,7.55
2021-08-24,7.45,28.0,9.0,24.5,7.45
2021-08-25,7.4,27.8,9.0,24.4,7.45
2021-08-26,7.5,27.8,9.1,24.3,7.45
2021-08-27,7.5,27.55,9.1,24.4,7.5
2021-08-30,7.5,27.5,9.0,24.25,7.55
2021-08-31,7.5,27.35,9.1,24.0,7.6
2021-09-01,7.45,27.45,9.0,24.0,7.6
2021-09-02,7.5,27.5,9.25,24.05,7.7
2021-09-03,7.5,27.85,9.2,24.1,7.75
2021-09-06,7.5,27.85,9.3,24.25,7.6
2021-09-07,7.45,27.6,9.4,24.2,7.5
2021-09-08,7.45,27.05,9.45,24.0,7.5
2021-09-09,7.5,27.1,9.4,23.8,7.85
2021-09-10,7.55,27.05,9.2,24.0,7.6
2021-09-13,7.5,27.1,9.3,23.7,7.7
2021-09-14,7.5,27.0,9.3,23.8,7.65
2021-09-15,7.6,27.2,9.3,23.65,7.65
2021-09-16,7.5,27.05,9.3,23.65,7.6
2021-09-17,7.5,28.0,9.0,23.8,7.6
2021-09-20,7.5,27.3,9.0,23.5,7.6
2021-09-21,7.5,27.1,8.9,22.95,7.65
2021-09-22,7.5,27.05,8.6,22.9,7.6
2021-09-23,7.5,27.4,8.6,22.85,7.65
2021-09-24,7.5,27.75,8.95,23.5,7.5
2021-09-27,7.5,27.6,9.2,23.45,7.45
2021-09-28,7.55,27.7,9.1,23.3,7.45
2021-09-29,8.05,27.9,9.15,23.5,7.6
2021-09-30,8.05,28.05,9.15,23.45,7.55
2021-10-04,8.2,28.1,9.15,23.5,7.6
2021-10-05,9.0,28.5,9.4,23.9,7.95
2021-10-06,9.7,28.4,9.3,24.05,7.75
2021-10-07,10.0,28.4,9.4,24.15,7.9
2021-10-08,9.8,28.6,9.4,24.5,7.95
2021-10-11,9.7,28.0,9.45,24.55,7.95
2021-10-12,10.65,28.2,9.6,24.55,8.05
2021-10-13,10.95,28.5,9.8,24.8,8.3
2021-10-14,11.75,28.5,9.6,24.7,8.25
2021-10-15,12.7,29.6,9.6,24.7,8.3
2021-10-18,11.75,29.6,9.6,24.85,8.3
2021-10-20,12.2,29.6,9.5,24.95,8.35
2021-10-21,12.1,29.0,9.5,24.95,8.35
2021-10-22,12.25,28.5,9.5,25.0,8.4
2021-10-25,12.55,28.6,9.45,24.9,8.35
2021-10-26,12.4,28.5,9.45,24.8,8.45
2021-10-27,11.65,28.55,9.5,25.0,8.4
2021-10-28,11.65,28.55,9.45,25.05,8.5
2021-10-29,11.05,28.65,9.5,25.25,8.6
2021-11-01,10.75,28.4,9.45,25.15,8.55
2021-11-02,10.0,28.3,9.3,25.0,8.5
2021-11-03,10.6,28.0,9.3,24.5,8.3
2021-11-04,10.75,28.2,9.25,24.5,8.1
2021-11-05,11.1,28.2,9.5,24.6,8.45
2021-11-08,11.35,27.95,9.45,24.5,8.45
2021-11-09,11.35,27.65,9.5,24.4,8.45
2021-11-10,11.45,27.65,9.4,24.1,8.35
2021-11-11,11.5,27.4,9.35,24.0,8.15
2021-11-12,12.0,27.45,9.35,24.0,8.45
2021-11-15,12.3,27.5,9.4,24.05,8.2
2021-11-16,12.5,26.9,9.35,24.05,8.35
2021-11-17,12.3,26.3,9.1,24.1,8.4
2021-11-18,11.5,26.1,9.1,24.1,8.3
2021-11-19,11.55,25.4,9.0,23.9,8.2
2021-11-22,12.3,25.45,9.1,24.2,8.2
2021-11-23,12.3,25.4,9.25,24.2,8.15
2021-11-24,12.0,25.4,9.15,24.45,8.15
2021-11-25,12.0,25.0,9.1,24.45,8.15
2021-11-26,12.0,25.0,9.0,24.35,8.1
2021-11-29,11.9,24.95,9.1,24.2,8.0
2021-11-30,11.95,24.6,9.5,23.95,8.05
2021-12-01,12.0,24.6,9.0,24.0,8.0
2021-12-02,12.05,24.5,9.0,23.55,7.9
2021-12-03,11.8,24.1,8.9,23.5,7.9
2021-12-06,11.7,23.95,8.7,23.5,7.5
2021-12-07,11.5,24.15,8.7,24.0,7.55
2021-12-08,11.4,24.3,9.0,24.0,7.95
2021-12-09,11.6,25.5,9.2,24.55,7.9
2021-12-10,11.9,26.5,9.15,25.5,8.05
2021-12-13,11.9,26.0,9.1,25.05,8.0
2021-12-14,12.0,25.0,9.0,24.75,7.9
2021-12-15,12.1,25.6,9.0,24.8,7.75
2021-12-16,12.0,25.8,9.0,24.8,7.85
2021-12-17,12.05,25.6,9.05,24.8,8.0
2021-12-20,12.2,25.8,9.05,24.85,8.0
2021-12-21,12.2,25.8,9.0,24.65,7.95
2021-12-22,12.0,25.9,9.0,24.4,7.85
2021-12-23,11.7,25.9,9.0,24.2,7.95
2021-12-24,11.5,25.75,8.85,24.4,7.9
2021-12-29,11.5,26.0,9.0,24.75,7.9
2021-12-30,11.5,26.0,9.1,25.0,8.0
2021-12-31,11.4,26.0,9.3,25.15,8.05
2022-01-04,11.3,26.0,9.25,25.3,8.05
2022-01-05,11.3,25.9,9.35,25.3,8.05
2022-01-06,11.5,25.9,9.5,25.35,8.1
2022-01-07,11.85,25.8,9.5,25.4,8.0
2022-01-10,12.0,25.55,9.5,25.35,8.25
2022-01-11,12.0,25.5,9.5,25.4,8.1
2022-01-12,12.0,25.45,9.5,25.45,8.2
2022-01-13,12.0,25.45,9.5,25.5,8.2
2022-01-14,12.0,25.2,9.5,25.5,8.25
2022-01-17,12.0,25.15,9.5,25.5,8.15
2022-01-18,12.0,25.5,9.7,25.7,8.15
2022-01-19,12.0,25.45,9.75,25.8,8.15
2022-01-20,12.0,25.5,9.8,25.85,8.2
2022-01-21,12.0,25.8,9.75,25.8,8.2
2022-01-24,11.8,25.65,9.75,25.6,8.1
2022-01-25,11.7,25.5,9.65,25.4,8.15
2022-01-26,11.55,25.5,9.7,25.4,8.25
2022-01-27,11.4,25.5,9.7,25.5,8.3
2022-01-28,11.95,25.65,9.85,25.75,8.45
2022-01-31,11.5,26.9,9.9,26.05,8.6
2022-02-01,11.35,28.0,10.35,27.35,8.8
2022-02-02,11.45,27.7,10.2,26.5,8.5
2022-02-03,11.4,27.45,10.2,26.15,8.5
2022-02-04,11.1,27.5,10.2,26.35,8.55
2022-02-07,11.0,27.35,10.3,26.95,8.65
2022-02-08,11.0,27.25,10.2,27.0,8.6
2022-02-09,11.05,27.25,10.5,27.1,8.7
2022-02-10,11.65,27.25,10.5,27.4,8.85
2022-02-11,11.2,26.6,10.5,26.9,8.7
2022-02-14,11.2,26.4,10.4,27.05,8.7
2022-02-15,11.4,26.3,10.35,26.85,8.5
2022-02-16,11.4,26.0,10.35,26.85,8.45
2022-02-17,11.5,26.3,10.4,26.8,8.5
2022-02-18,11.4,26.2,10.35,26.8,8.55
2022-02-21,11.35,26.45,10.4,26.95,8.65
2022-02-22,11.4,26.8,10.3,26.95,8.75
2022-02-23,11.45,26.5,10.3,26.95,8.65
2022-02-24,11.5,26.9,10.2,27.0,8.7
2022-02-25,11.55,26.9,10.35,26.95,8.7
2022-02-28,11.5,26.9,10.35,27.1,8.65
2022-03-01,11.5,26.95,10.4,27.0,8.55
2022-03-02,11.1,26.65,10.2,26.95,8.4
2022-03-03,11.05,26.35,10.15,26.7,8.35
2022-03-04,11.25,26.0,10.15,26.45,8.25
2022-03-07,11.4,26.0,10.15,26.85,8.4
2022-03-08,11.15,26.2,10.0,26.8,8.4
2022-03-09,11.5,26.15,10.1,26.5,8.5
2022-03-10,11.5,26.0,10.15,26.7,8.5
2022-03-11,11.55,27.0,10.15,27.0,8.55
2022-03-14,11.6,26.7,10.25,27.0,8.7
2022-03-15,11.6,26.2,10.5,26.8,8.5
2022-03-16,11.75,26.15,10.4,26.4,8.55
2022-03-17,11.95,26.2,10.4,26.45,8.5
2022-03-18,11.9,26.2,9.8,26.65,8.65
2022-03-21,11.9,26.15,9.8,27.0,7.75
2022-03-22,12.0,26.0,9.85,26.95,7.6
2022-03-23,12.0,26.0,9.95,26.9,7.65
2022-03-24,12.05,23.0,,26.6,7.6
2022-03-25,11.85,23.15,,26.9,7.65
2022-03-28,11.6,23.25,,23.55,7.7
2022-03-29,11.7,23.3,10.05,23.25,7.75
2022-03-30,11.6,23.0,10.0,22.75,7.8
2022-03-31,12.4,22.4,9.75,22.4,7.7
2022-04-01,12.2,21.5,9.7,22.4,7.7
2022-04-04,11.8,21.8,9.6,22.0,7.5
2022-04-05,11.8,22.35,9.75,22.75,7.6
2022-04-06,11.8,22.1,9.75,22.65,7.75
2022-04-07,11.8,22.45,9.7,22.8,7.75
2022-04-08,11.8,23.0,9.8,23.0,7.85
2022-04-11,11.8,22.95,10.0,24.0,7.95
2022-04-12,11.35,23.65,10.4,25.4,8.0
2022-04-13,11.6,24.4,10.35,25.1,8.2
2022-04-14,11.6,24.5,10.25,25.0,8.2
2022-04-19,11.95,24.5,10.35,24.85,8.0
2022-04-20,11.95,23.7,9.6,24.0,8.0
2022-04-21,11.95,24.1,9.6,24.3,8.0
2022-04-22,11.95,24.2,10.0,25.3,8.1
2022-04-25,12.0,24.6,9.9,25.55,8.2
2022-04-26,12.05,24.25,9.9,24.8,8.1
2022-04-27,11.8,23.95,9.85,24.15,8.2
2022-04-28,11.9,23.95,9.9,24.55,8.25
2022-04-29,12.0,24.0,9.7,24.5,8.25
2022-05-04,11.9,23.95,9.6,24.15,8.05
2022-05-05,11.9,23.5,9.65,24.0,8.05
2022-05-06,11.95,23.4,9.6,24.45,8.05
2022-05-09,12.1,23.75,9.55,24.3,8.05
2022-05-10,12.4,23.75,9.55,24.25,8.0
2022-05-11,12.3,23.95,9.55,24.3,8.0
2022-05-12,12.2,23.6,9.6,24.0,8.0
2022-05-13,11.95,23.9,9.65,24.5,8.0
2022-05-16,11.95,23.95,9.7,24.35,7.9
2022-05-17,12.35,23.9,9.8,24.1,7.9
2022-05-18,11.95,23.9,9.7,24.4,7.9
2022-05-19,12.0,23.9,9.9,24.3,7.95
2022-05-20,12.0,23.7,9.85,24.1,7.9
2022-05-23,11.95,23.5,9.95,24.05,7.95
2022-05-24,11.55,23.0,9.95,24.0,7.95
2022-05-25,10.55,22.4,9.7,23.6,7.65
2022-05-26,10.75,23.0,9.8,23.85,7.9
2022-05-27,11.5,23.0,9.85,23.9,7.95
2022-05-30,11.85,22.9,10.0,23.85,7.9
2022-05-31,11.9,22.55,10.0,23.45,7.75
2022-06-01,11.35,22.6,9.9,23.45,7.9
2022-06-02,11.1,22.55,9.9,23.0,7.75
2022-06-03,11.0,22.55,9.95,23.45,7.75
2022-06-06,11.25,22.5,9.95,23.35,7.8
2022-06-07,10.9,22.4,9.95,23.4,7.85
2022-06-08,10.3,22.4,9.8,23.4,7.8
2022-06-09,10.3,22.2,9.75,22.85,7.7
2022-06-10,10.55,22.0,9.8,22.85,7.7
2022-06-14,10.5,21.5,9.8,22.7,7.65
2022-06-15,9.9,21.65,9.55,22.25,7.6
2022-06-16,10.25,21.5,9.55,21.95,7.55
2022-06-17,9.7,21.05,9.3,21.4,7.5
2022-06-20,9.0,21.0,9.4,22.0,7.5
2022-06-21,8.4,21.0,9.45,22.0,7.5
2022-06-22,9.2,21.0,9.5,21.95,7.5
2022-06-23,10.1,20.95,9.5,21.6,7.45
2022-06-24,10.55,20.9,9.5,21.65,7.45
2022-06-27,10.9,20.85,9.4,21.7,7.4
2022-06-28,11.2,20.7,9.25,21.65,7.5
2022-06-29,11.4,20.5,9.25,21.7,7.45
2022-06-30,11.6,20.5,9.25,21.7,7.45
2022-07-01,11.6,20.45,9.4,21.85,7.4
2022-07-04,11.55,20.45,9.3,22.1,7.45
2022-07-05,10.9,20.45,9.45,21.65,7.45
2022-07-06,10.95,20.3,9.5,21.75,7.5
2022-07-07,10.6,20.4,9.7,21.85,7.45
2022-07-08,10.6,20.4,9.5,22.0,7.55
2022-07-13,10.7,20.4,9.3,22.45,7.5
2022-07-14,10.9,20.7,9.25,22.1,7.5
2022-07-15,10.9,20.95,9.2,22.2,7.4
2022-07-18,11.0,21.35,9.25,22.0,7.45
2022-07-19,11.2,21.45,9.15,21.92,7.5
2022-07-20,11.25,20.9,9.05,21.87,7.4
2022-07-21,11.15,20.85,9.1,21.87,7.35
2022-07-22,11.2,20.75,9.1,20.68,7.3
2022-07-25,11.0,20.7,9.0,21.62,7.1
2022-07-26,11.15,20.4,8.9,20.93,7.0
2022-07-27,11.15,19.6,8.5,20.53,7.0
2022-07-28,11.0,18.9,8.5,18.83,6.8
2022-07-29,11.0,19.85,9.0,20.63,7.2
2022-08-01,10.95,20.0,8.9,20.93,7.2
2022-08-02,10.95,20.35,8.9,21.33,7.05
2022-08-03,10.95,20.4,8.9,21.33,7.0
2022-08-04,10.9,20.5,9.0,21.92,7.25
2022-08-05,10.95,20.6,9.0,21.82,7.25
2022-08-08,10.8,20.5,9.0,21.18,7.25
2022-08-09,10.8,20.55,9.0,21.18,7.2
2022-08-10,10.8,20.55,8.95,21.38,7.2
2022-08-11,10.85,20.45,8.85,21.33,7.0
2022-08-12,11.0,20.4,8.8,21.18,7.05
2022-08-15,10.75,20.35,8.55,21.62,7.0
2022-08-16,10.75,20.3,8.5,21.72,7.0
2022-08-17,10.7,20.3,8.5,21.62,6.95
2022-08-18,10.7,20.3,8.35,21.87,7.0
2022-08-19,10.75,20.3,8.3,21.87,7.1
2022-08-22,10.75,20.25,8.3,21.92,7.05
2022-08-23,10.75,20.2,8.3,21.92,7.05
2022-08-24,10.75,20.1,8.2,21.92,7.0
2022-08-25,10.75,19.95,8.2,21.92,7.1
2022-08-26,10.85,20.0,8.2,21.82,7.15
2022-08-29,10.9,19.9,8.2,21.87,7.2
2022-08-30,10.9,19.85,8.15,21.87,7.2
2022-08-31,11.15,19.85,8.3,21.82,7.2
2022-09-01,10.75,19.85,8.5,21.18,7.3
2022-09-02,10.75,19.8,8.7,21.43,7.25
2022-09-05,10.7,19.9,8.75,20.93,7.15
2022-09-06,10.5,19.8,8.7,20.18,7.15
2022-09-07,10.6,19.8,8.75,19.98,7.2
2022-09-08,10.6,19.8,8.65,19.98,7.3
2022-09-09,10.6,19.7,8.85,19.98,7.55
2022-09-12,10.25,19.8,8.85,19.98,7.5
2022-09-13,10.2,19.8,8.9,19.93,7.5
2022-09-14,10.2,19.75,8.95,19.43,7.4
2022-09-15,10.15,19.7,8.75,19.58,7.45
2022-09-16,10.0,19.7,8.3,19.68,7.1
2022-09-19,10.0,19.65,8.3,19.68,7.25
2022-09-20,10.5,19.55,8.3,19.73,7.25
2022-09-21,10.15,19.25,8.2,19.88,7.35
2022-09-22,10.15,19.1,8.3,19.93,7.4
2022-09-23,10.15,18.5,8.8,19.88,7.3
2022-09-26,10.1,18.85,8.8,19.93,7.2
2022-09-27,10.0,18.75,8.4,20.13,7.1
2022-09-28,10.0,18.0,8.15,19.83,7.1
2022-09-29,10.0,17.8,8.05,19.93,6.95
2022-09-30,10.2,17.75,8.05,19.93,7.0
2022-10-04,9.95,17.6,7.6,19.23,6.75
2022-10-05,9.9,17.3,7.5,18.93,6.8
2022-10-06,9.9,16.95,7.6,19.23,6.55
2022-10-07,9.9,17.0,7.6,19.48,6.75
2022-10-11,9.5,16.95,7.8,19.33,7.0
2022-10-12,9.3,16.85,7.75,19.38,6.9
2022-10-13,9.5,16.95,8.0,19.48,7.0
2022-10-14,9.5,17.9,8.0,19.93,6.9
2022-10-17,9.6,18.1,8.15,20.13,6.9
2022-10-18,9.55,18.55,8.3,20.33,7.05
2022-10-19,9.7,18.45,8.3,20.28,7.0
2022-10-20,9.7,18.45,8.15,20.13,7.0
2022-10-21,9.7,18.5,8.05,19.98,7.0
2022-10-24,9.6,18.4,8.0,19.93,7.0
2022-10-25,9.2,18.3,8.0,19.68,7.0
2022-10-26,9.1,18.2,7.7,19.53,7.05
2022-10-27,9.1,18.0,7.7,20.03,7.15
2022-10-28,9.8,17.9,7.7,20.03,7.1
