"Date","Price","Open","High","Low","Vol.","Change %"
"12/02/2024","33.10","32.70","33.15","32.70","67.87M","1.22%"
"11/29/2024","32.70","32.50","32.85","32.50","10.63M","0.62%"
"11/28/2024","32.50","32.00","32.50","32.00","12.52M","1.56%"
"11/27/2024","32.00","31.85","32.00","31.45","29.44M","0.47%"
"11/26/2024","31.85","32.35","32.35","31.85","29.60M","-1.55%"
"11/25/2024","32.35","32.35","32.85","32.15","19.80M","0.00%"
"11/22/2024","32.35","32.90","33.00","32.35","14.30M","-1.67%"
"11/21/2024","32.90","33.45","33.50","32.90","8.68M","-1.64%"
"11/20/2024","33.45","33.50","34.00","33.40","22.45M","-0.15%"
"11/19/2024","33.50","33.50","33.50","33.40","16.13M","0.00%"
"11/18/2024","33.50","33.45","33.60","33.35","17.34M","0.15%"
"11/15/2024","33.45","33.00","33.60","33.00","12.29M","1.36%"
"11/14/2024","33.00","32.75","33.50","32.60","17.93M","0.76%"
"11/13/2024","32.75","31.65","32.75","31.65","23.74M","3.48%"
"11/12/2024","31.65","30.95","31.95","31.00","22.89M","2.26%"
"11/11/2024","30.95","31.00","31.80","30.80","33.50M","-0.16%"
"11/08/2024","31.00","31.00","32.50","31.00","19.87M","0.00%"
"11/07/2024","31.00","31.55","32.00","30.60","36.50M","-1.74%"
"11/06/2024","31.55","35.05","34.20","31.55","78.93M","-9.99%"
"11/05/2024","35.05","31.90","35.05","30.05","201.96M","9.87%"
"11/04/2024","31.90","29.00","31.90","28.05","240.76M","10.00%"
"11/01/2024","29.00","29.80","29.60","29.00","12.78M","-2.68%"
"10/31/2024","29.80","30.00","29.90","29.00","74.26M","-0.67%"
"10/30/2024","30.00","29.65","30.00","28.00","95.91M","1.18%"
"10/29/2024","29.65","28.90","29.65","27.10","90.41M","2.60%"
"10/28/2024","28.90","30.10","29.95","28.90","27.00M","-3.99%"
"10/25/2024","30.10","29.00","30.10","28.25","88.48M","3.79%"
"10/24/2024","29.00","28.40","29.15","28.00","58.42M","2.11%"
"10/23/2024","28.40","27.00","28.40","26.30","66.03M","5.19%"
"10/22/2024","27.00","26.50","27.00","25.95","44.99M","1.89%"
"10/21/2024","26.50","25.40","26.50","25.00","138.15M","4.33%"
"10/18/2024","25.40","24.40","25.40","24.35","38.60M","4.10%"
"10/17/2024","24.40","24.40","24.55","24.40","11.11M","0.00%"
"10/16/2024","24.40","24.50","25.00","24.35","33.79M","-0.41%"
"10/15/2024","24.50","24.50","25.00","24.05","16.86M","-7.55%"
"10/14/2024","26.50","26.50","26.95","26.20","33.94M","0.00%"
"10/11/2024","26.50","26.55","26.95","26.25","25.44M","-0.19%"
"10/10/2024","26.55","27.00","27.00","26.40","30.68M","-1.67%"
"10/09/2024","27.00","27.50","27.75","26.95","38.04M","-1.82%"
"10/08/2024","27.50","28.00","28.50","27.50","23.07M","-1.79%"
"10/07/2024","28.00","27.35","28.10","27.50","38.12M","2.38%"
"10/04/2024","27.35","27.00","27.35","26.90","36.74M","1.30%"
"10/03/2024","27.00","27.00","27.40","26.00","37.09M","0.00%"
"10/02/2024","27.00","29.80","29.80","26.00","108.02M","-4.59%"
"09/30/2024","28.30","28.30","28.30","28.30","45.20M","9.90%"
"09/27/2024","25.75","25.75","25.90","25.55","27.85M","0.00%"
"09/26/2024","25.75","26.40","26.40","25.60","29.18M","-2.46%"
"09/25/2024","26.40","25.40","26.40","25.45","41.92M","3.94%"
"09/24/2024","25.40","24.30","25.85","24.50","73.54M","4.53%"
"09/23/2024","24.30","24.25","24.65","24.00","15.77M","0.21%"
"09/20/2024","24.25","24.70","24.70","24.00","12.37M","-1.62%"
"09/19/2024","24.65","24.00","24.75","24.00","7.75M","2.71%"
"09/18/2024","24.00","24.25","24.15","23.90","25.71M","-1.03%"
"09/17/2024","24.25","23.70","24.25","23.90","45.63M","2.32%"
"09/13/2024","23.70","23.90","24.00","23.70","15.54M","-0.84%"
"09/12/2024","23.90","24.00","24.10","23.75","31.11M","-0.42%"
"09/11/2024","24.00","23.05","24.20","23.05","39.81M","4.35%"
"09/10/2024","23.00","23.50","23.75","22.95","19.99M","-2.13%"
"09/09/2024","23.50","23.50","23.50","22.90","24.41M","0.00%"
"09/06/2024","23.50","23.40","23.80","23.00","20.60M","0.43%"
"09/05/2024","23.40","23.75","23.75","22.75","21.61M","-1.47%"
"09/04/2024","23.75","24.30","24.15","23.60","12.63M","-2.26%"
"09/03/2024","24.30","24.30","24.50","23.20","20.18M","-0.61%"
"09/02/2024","24.45","23.05","24.50","23.05","54.85M","6.54%"
"08/30/2024","22.95","21.90","22.95","22.00","25.70M","4.79%"
"08/29/2024","21.90","22.70","22.90","21.90","20.58M","-3.52%"
"08/28/2024","22.70","22.50","22.75","22.60","5.40M","0.89%"
"08/27/2024","22.50","22.40","22.80","22.40","14.07M","0.45%"
"08/26/2024","22.40","22.40","22.40","22.35","9.66M","0.00%"
"08/23/2024","22.40","22.30","22.50","22.40","4.56M","0.45%"
"08/22/2024","22.30","22.00","22.50","22.05","7.47M","1.36%"
"08/21/2024","22.00","22.40","22.40","22.00","8.11M","-1.79%"
"08/20/2024","22.40","22.70","22.60","22.40","15.74M","-1.32%"
"08/19/2024","22.70","22.45","22.85","22.50","23.36M","1.11%"
"08/16/2024","22.45","22.50","22.45","22.25","4.83M","-0.22%"
"08/15/2024","22.50","21.95","22.50","21.90","7.95M","2.51%"
"08/14/2024","21.95","21.90","21.95","21.65","10.53M","0.23%"
"08/13/2024","21.90","22.90","22.95","21.60","37.03M","-4.37%"
"08/12/2024","22.90","23.00","23.65","22.85","29.05M","-0.43%"
"08/09/2024","23.00","22.00","23.10","21.65","42.75M","7.98%"
"08/08/2024","21.30","20.90","21.30","20.55","44.63M","1.91%"
"08/07/2024","20.90","21.00","21.15","20.85","40.57M","-0.48%"
"08/06/2024","21.00","20.30","21.00","20.30","62.83M","3.45%"
"08/05/2024","20.30","20.30","20.30","20.05","34.97M","1.25%"
"08/02/2024","20.05","19.80","20.05","19.80","37.64M","1.26%"
"08/01/2024","19.80","20.30","20.00","19.80","23.03M","-2.46%"
"07/31/2024","20.30","19.80","20.30","19.40","35.33M","2.53%"
"07/30/2024","19.80","20.90","20.90","19.80","27.25M","-5.26%"
"07/29/2024","20.90","21.05","21.50","20.85","69.06M","-0.71%"
"07/26/2024","21.05","20.95","21.20","21.00","26.04M","0.48%"
"07/25/2024","20.95","21.55","21.80","20.95","19.57M","-2.78%"
"07/24/2024","21.55","22.70","22.50","21.55","29.08M","-5.07%"
"07/23/2024","22.70","23.05","23.00","22.70","10.83M","-1.52%"
"07/22/2024","23.05","22.85","23.05","22.80","9.96M","0.88%"
"07/19/2024","22.85","23.30","23.20","22.85","19.59M","-1.93%"
"07/18/2024","23.30","23.85","23.85","23.10","29.38M","-2.31%"
"07/17/2024","23.85","23.00","24.00","23.00","23.84M","3.70%"
"07/16/2024","23.00","22.85","23.00","22.85","20.31M","0.66%"
"07/15/2024","22.85","22.75","23.00","22.80","8.11M","0.44%"
"07/12/2024","22.75","23.00","23.00","22.75","5.39M","-1.09%"
"07/11/2024","23.00","22.75","23.00","22.90","6.36M","1.10%"
"07/10/2024","22.75","23.05","23.25","22.50","26.36M","-1.30%"
"07/09/2024","23.05","23.70","23.50","23.05","10.27M","-2.74%"
"07/08/2024","23.70","23.90","23.90","23.00","35.98M","0.00%"
"07/05/2024","23.70","23.55","24.00","23.15","10.78M","0.64%"
"07/04/2024","23.55","22.75","24.35","22.95","35.98M","3.52%"
"07/03/2024","22.75","22.75","23.00","22.75","8.60M","0.00%"
"07/02/2024","22.75","22.25","23.45","22.30","25.85M","2.25%"
"07/01/2024","22.25","22.45","22.50","22.00","7.49M","-0.89%"
"06/28/2024","22.45","22.40","22.45","22.30","12.06M","0.22%"
"06/27/2024","22.40","21.55","22.40","21.70","25.36M","3.94%"
"06/26/2024","21.55","21.70","21.85","21.40","11.32M","-0.69%"
"06/25/2024","21.70","21.95","21.90","21.65","14.03M","-1.14%"
"06/24/2024","21.95","22.00","22.50","21.85","13.79M","-0.23%"
"06/21/2024","22.00","22.20","22.70","22.00","11.83M","-0.90%"
"06/20/2024","22.20","22.05","22.25","22.10","6.16M","0.68%"
"06/19/2024","22.05","22.35","22.55","21.95","21.64M","-1.34%"
"06/14/2024","22.35","23.00","23.05","22.00","15.69M","-2.83%"
"06/13/2024","23.00","21.65","23.00","21.85","23.17M","6.24%"
"06/11/2024","21.65","21.60","21.95","21.45","30.30M","0.23%"
"06/10/2024","21.60","21.00","21.90","21.00","58.73M","2.86%"
"06/07/2024","21.00","21.00","21.00","20.90","26.56M","0.00%"
"06/06/2024","21.00","20.80","21.20","20.95","9.81M","0.96%"
"06/05/2024","20.80","21.00","21.40","20.00","9.80M","-0.95%"
"06/04/2024","21.00","21.90","21.70","20.95","19.78M","-4.11%"
"06/03/2024","21.90","22.20","22.20","21.90","7.62M","-1.35%"
"05/31/2024","22.20","22.60","22.65","22.20","13.40M","-1.77%"
"05/30/2024","22.60","22.30","22.70","22.35","17.22M","1.35%"
"05/29/2024","22.30","21.90","23.50","21.95","23.90M","1.83%"
"05/28/2024","21.90","20.30","21.90","20.05","21.98M","7.88%"
"05/27/2024","20.30","19.20","20.95","20.30","21.16M","5.73%"
"05/24/2024","19.20","20.00","20.10","18.95","38.93M","-4.00%"
"05/23/2024","20.00","20.35","20.95","18.90","50.32M","-1.72%"
"05/22/2024","20.35","20.80","20.85","20.30","31.28M","-2.16%"
"05/21/2024","20.80","20.90","21.50","20.70","23.96M","-0.48%"
"05/20/2024","20.90","21.85","21.40","20.50","8.36M","-4.35%"
"05/17/2024","21.85","20.90","22.25","21.50","5.64M","4.55%"
"05/16/2024","20.90","22.00","22.70","20.70","26.06M","-5.00%"
"05/15/2024","22.00","23.00","23.00","22.00","15.36M","-4.35%"
"05/14/2024","23.00","23.55","23.55","22.75","22.52M","-2.34%"
"05/13/2024","23.55","25.00","25.00","23.00","37.28M","-10.80%"
"05/10/2024","26.40","26.15","27.45","25.80","90.12M","0.96%"
"05/09/2024","26.15","26.00","26.15","25.75","130.96M","0.58%"
"05/08/2024","26.00","26.00","26.20","25.50","79.98M","0.00%"
"05/07/2024","26.00","26.00","26.80","25.80","102.23M","0.00%"
"05/06/2024","26.00","25.80","27.00","25.80","40.40M","0.78%"
"05/03/2024","25.80","25.00","26.15","25.00","32.90M","3.20%"
"05/02/2024","25.00","23.90","25.15","24.15","12.54M","4.60%"
"04/30/2024","23.90","23.25","24.70","23.30","22.45M","2.80%"
"04/29/2024","23.25","23.00","23.50","23.00","34.56M","1.09%"
"04/26/2024","23.00","22.80","23.40","22.90","42.35M","0.88%"
"04/25/2024","22.80","22.70","23.00","22.75","22.94M","0.44%"
"04/24/2024","22.70","23.00","23.30","22.70","41.60M","-1.30%"
"04/23/2024","23.00","22.85","23.50","22.90","55.49M","0.66%"
"04/22/2024","22.85","22.70","23.70","22.75","41.75M","0.66%"
"04/19/2024","22.70","22.70","23.00","22.70","38.72M","0.00%"
"04/18/2024","22.70","22.75","23.20","22.65","28.45M","-0.22%"
"04/17/2024","22.75","23.00","24.00","22.75","55.01M","-1.09%"
"04/16/2024","23.00","25.00","25.00","22.90","45.63M","-8.00%"
"04/15/2024","25.00","26.65","27.00","25.00","42.25M","-4.94%"
"04/12/2024","26.30","26.90","27.45","26.30","148.88M","4.57%"
"04/08/2024","25.15","26.50","26.40","25.15","9.03M","-5.09%"
"04/05/2024","26.50","26.50","26.90","26.00","51.38M","0.00%"
"04/04/2024","26.50","27.50","27.50","26.35","47.82M","-3.64%"
"04/03/2024","27.50","28.00","28.10","27.50","49.01M","-1.79%"
"04/02/2024","28.00","28.00","28.40","27.50","65.49M","0.00%"
"03/28/2024","28.00","27.80","28.50","27.30","54.94M","0.72%"
"03/27/2024","27.80","26.65","28.00","26.50","49.68M","4.32%"
"03/26/2024","26.65","26.30","26.90","26.30","51.47M","1.33%"
"03/25/2024","26.30","27.00","27.00","26.25","19.54M","-2.59%"
"03/22/2024","27.00","27.00","28.00","27.00","33.39M","0.00%"
"03/21/2024","27.00","26.35","27.60","26.35","63.88M","2.47%"
"03/20/2024","26.35","25.85","26.80","25.95","29.08M","1.93%"
"03/19/2024","25.85","25.45","26.50","25.50","36.85M","1.57%"
"03/18/2024","25.45","24.30","26.00","24.80","46.23M","4.73%"
"03/15/2024","24.30","24.90","25.00","24.30","9.11M","-2.41%"
"03/14/2024","24.90","25.90","25.90","24.90","11.44M","-3.86%"
"03/13/2024","25.90","25.30","27.50","25.30","21.29M","2.37%"
"03/12/2024","25.30","23.00","25.30","23.60","31.96M","10.00%"
"03/11/2024","23.00","21.90","23.40","22.55","21.58M","5.02%"
"03/08/2024","21.90","21.50","22.90","21.50","26.19M","1.86%"
"03/07/2024","21.50","22.00","22.90","21.05","18.38M","-2.27%"
"03/06/2024","22.00","22.05","22.45","21.90","29.78M","-0.23%"
"03/05/2024","22.05","22.30","22.40","22.05","23.35M","-1.12%"
"03/04/2024","22.30","23.00","23.50","22.30","19.59M","-3.04%"
"03/01/2024","23.00","22.55","24.00","22.80","28.50M","2.00%"
"02/29/2024","22.55","20.50","22.55","19.75","93.71M","10.00%"
"02/28/2024","20.50","22.40","22.40","20.50","39.47M","-8.89%"
"02/27/2024","22.50","23.80","23.80","22.50","26.51M","-5.46%"
"02/26/2024","23.80","23.90","23.90","23.05","20.67M","-0.42%"
"02/23/2024","23.90","23.90","24.00","23.50","16.01M","0.00%"
"02/22/2024","23.90","24.00","24.50","23.50","22.28M","-0.42%"
"02/21/2024","24.00","23.95","24.40","23.70","14.91M","0.21%"
"02/20/2024","23.95","24.45","24.80","23.70","26.03M","-2.04%"
"02/19/2024","24.45","24.90","24.85","24.35","8.62M","-1.81%"
"02/16/2024","24.90","24.75","25.00","24.55","36.90M","0.61%"
"02/15/2024","24.75","25.10","25.50","24.50","18.38M","-1.39%"
"02/14/2024","25.10","23.95","26.30","24.00","47.66M","4.80%"
"02/13/2024","23.95","25.15","25.00","23.75","24.34M","-4.77%"
"02/12/2024","25.15","25.45","25.25","25.10","7.12M","-1.18%"
"02/09/2024","25.45","24.50","26.40","24.50","17.58M","3.88%"
"02/08/2024","24.50","25.15","24.95","22.65","31.38M","-2.58%"
"02/07/2024","25.15","25.65","25.65","24.50","23.95M","-1.95%"
"02/06/2024","25.65","27.20","26.80","25.00","21.52M","-5.70%"
"02/05/2024","27.20","28.00","28.00","27.00","34.73M","-2.86%"
"02/02/2024","28.00","26.80","29.40","27.85","49.56M","4.48%"
"02/01/2024","26.80","24.40","26.80","22.20","69.18M","9.84%"
"01/31/2024","24.40","27.10","27.00","24.40","61.34M","-9.96%"
"01/30/2024","27.10","30.00","29.70","27.00","44.55M","-9.67%"
"01/29/2024","30.00","30.50","30.85","29.80","32.25M","-1.64%"
"01/26/2024","30.50","30.30","31.00","29.50","48.69M","0.66%"
"01/25/2024","30.30","30.00","30.70","29.90","74.88M","1.34%"
"01/24/2024","29.90","30.00","30.00","29.90","23.47M","-0.33%"
"01/23/2024","30.00","30.95","31.00","29.50","52.70M","-3.07%"
"01/22/2024","30.95","31.00","31.90","30.95","27.80M","-0.16%"
"01/19/2024","31.00","31.00","31.15","30.90","34.86M","0.00%"
"01/18/2024","31.00","32.50","32.00","30.95","34.81M","-4.62%"
"01/17/2024","32.50","33.95","33.80","32.30","17.72M","-4.27%"
"01/16/2024","33.95","31.45","34.00","31.75","32.24M","7.95%"
"01/15/2024","31.45","31.00","31.50","30.00","27.68M","1.45%"
"01/12/2024","31.00","30.80","32.30","31.00","33.53M","0.65%"
"01/11/2024","30.80","29.30","31.80","28.00","52.27M","4.94%"
"01/10/2024","29.35","32.80","32.80","29.35","79.78M","-9.97%"
"01/09/2024","32.60","29.90","32.85","29.30","117.71M","9.03%"
"01/08/2024","29.90","28.95","29.90","28.40","28.25M","3.28%"
"01/05/2024","28.95","28.00","29.00","27.85","45.98M","3.39%"
"01/04/2024","28.00","28.60","28.25","27.10","29.99M","-2.10%"
"01/03/2024","28.60","26.00","28.60","26.00","55.50M","10.00%"
"01/02/2024","26.00","25.65","26.00","25.35","20.08M","1.36%"
"12/29/2023","25.65","25.10","25.65","24.85","16.13M","2.19%"
"12/28/2023","25.10","25.50","25.65","25.00","14.64M","-1.57%"
"12/27/2023","25.50","25.60","25.70","25.50","10.10M","-0.39%"
"12/22/2023","25.60","26.00","26.05","25.55","13.83M","-1.54%"
"12/21/2023","26.00","25.25","26.50","25.50","45.98M","2.97%"
"12/20/2023","25.25","25.00","25.25","25.00","24.83M","1.00%"
"12/19/2023","25.00","24.25","25.00","24.00","34.66M","3.09%"
"12/18/2023","24.25","24.15","24.30","23.90","28.72M","0.41%"
"12/15/2023","24.15","24.60","24.60","24.15","24.50M","-1.83%"
"12/14/2023","24.60","24.00","25.00","24.00","29.30M","2.50%"
"12/13/2023","24.00","23.20","24.00","23.00","29.31M","3.45%"
"12/12/2023","23.20","22.60","23.20","22.65","13.66M","2.65%"
"12/11/2023","22.60","22.50","23.00","22.50","12.87M","0.44%"
"12/08/2023","22.50","21.90","22.80","21.95","9.41M","2.74%"
"12/07/2023","21.90","22.00","23.30","21.70","24.80M","-0.45%"
"12/06/2023","22.00","21.30","23.30","21.30","74.57M","3.29%"
"12/05/2023","21.30","21.25","21.35","21.20","58.30M","0.24%"
"12/04/2023","21.25","21.30","21.35","21.25","18.98M","-0.23%"
"12/01/2023","21.30","21.35","21.40","21.30","9.17M","-0.23%"
"11/30/2023","21.35","21.35","21.40","21.05","16.13M","0.00%"
"11/29/2023","21.35","21.40","21.40","21.15","21.45M","-0.23%"
"11/28/2023","21.40","21.15","21.40","21.20","36.35M","1.18%"
"11/27/2023","21.15","20.85","21.70","20.95","30.31M","1.44%"
"11/24/2023","20.85","20.75","21.00","20.65","32.07M","0.48%"
"11/23/2023","20.75","20.75","20.80","20.65","7.74M","0.00%"
"11/22/2023","20.75","20.80","20.80","20.60","19.72M","-0.24%"
"11/21/2023","20.80","20.65","20.80","20.55","17.03M","0.73%"
"11/20/2023","20.65","20.75","20.75","20.60","11.18M","-0.48%"
"11/17/2023","20.75","20.65","20.75","20.60","19.30M","0.48%"
"11/16/2023","20.65","20.75","20.85","20.65","21.49M","-0.48%"
"11/15/2023","20.75","20.85","20.85","20.70","12.57M","-0.48%"
"11/14/2023","20.85","20.75","20.85","20.65","26.70M","0.48%"
"11/13/2023","20.75","20.75","20.90","20.70","54.92M","0.00%"
"11/10/2023","20.75","20.80","20.80","20.70","61.55M","-0.24%"
"11/09/2023","20.80","20.75","20.80","20.40","75.22M","0.24%"
"11/08/2023","20.75","20.45","20.75","20.35","53.72M","1.47%"
"11/07/2023","20.45","20.50","20.55","20.20","41.47M","-0.24%"
"11/06/2023","20.50","20.45","20.60","20.00","105.63M","0.24%"
"11/03/2023","20.45","20.95","20.75","19.45","30.90M","-2.39%"
"11/02/2023","20.95","21.00","21.10","20.80","46.31M","-0.24%"
"11/01/2023","21.00","20.90","21.95","20.55","163.56M","0.48%"
"10/31/2023","20.90","19.85","20.90","19.90","33.93M","5.29%"
"10/30/2023","19.85","19.00","20.00","19.05","51.26M","4.47%"
"10/27/2023","19.00","18.85","19.00","18.80","15.52M","1.06%"
"10/26/2023","18.80","18.75","18.95","18.75","19.01M","0.27%"
"10/25/2023","18.75","19.90","20.00","18.75","25.85M","-5.78%"
"10/24/2023","19.90","19.15","19.90","19.10","25.73M","3.92%"
"10/23/2023","19.15","19.00","19.25","19.00","47.15M","0.79%"
"10/20/2023","19.00","18.80","19.15","18.80","13.40M","1.06%"
"10/19/2023","18.80","18.80","18.80","18.65","56.29M","0.00%"
"10/18/2023","18.80","18.50","18.85","18.55","35.17M","1.62%"
"10/17/2023","18.50","17.95","19.10","17.95","42.30M","3.06%"
"10/16/2023","17.95","17.55","17.95","17.60","32.62M","2.28%"
"10/13/2023","17.55","17.50","17.65","17.40","48.23M","0.29%"
"10/12/2023","17.50","17.25","17.50","17.20","28.81M","1.45%"
"10/11/2023","17.25","17.15","17.30","17.10","19.82M","0.58%"
"10/10/2023","17.15","17.20","17.20","17.15","26.77M","-0.29%"
"10/09/2023","17.20","17.20","17.20","17.05","23.75M","0.00%"
"10/06/2023","17.20","16.75","17.50","16.95","52.42M","2.69%"
"10/05/2023","16.75","16.70","16.75","16.60","9.97M","0.30%"
"10/04/2023","16.70","16.60","16.70","16.60","15.15M","0.60%"
"10/03/2023","16.60","16.80","16.70","16.45","9.22M","-1.19%"
"09/29/2023","16.80","16.10","16.80","15.70","11.65M","4.35%"
"09/28/2023","16.10","16.70","16.70","15.75","17.29M","-6.40%"
"09/26/2023","17.20","17.50","17.50","17.00","45.72M","-1.71%"
"09/25/2023","17.50","17.45","17.95","17.30","59.62M","0.29%"
"09/22/2023","17.45","17.00","17.45","17.10","24.71M","2.65%"
"09/21/2023","17.00","17.10","17.20","17.00","32.45M","-0.58%"
"09/20/2023","17.10","17.50","17.45","17.00","18.61M","-2.29%"
"09/19/2023","17.50","17.90","18.00","17.50","69.10M","-1.96%"
"09/18/2023","17.85","16.45","18.05","16.45","109.47M","8.51%"
"09/15/2023","16.45","16.40","16.45","16.05","48.11M","0.30%"
"09/14/2023","16.40","16.65","16.65","15.15","301.03M","8.25%"
"09/13/2023","15.15","15.15","15.15","15.15","30.68M","9.78%"
"09/12/2023","13.80","13.55","14.50","12.90","75.85M","-0.36%"
"09/11/2023","13.85","15.25","15.25","13.75","73.93M","-9.18%"
"09/08/2023","15.25","15.30","15.30","15.20","34.21M","-0.33%"
"09/07/2023","15.30","15.25","15.40","15.20","14.74M","0.33%"
"09/06/2023","15.25","15.30","15.25","14.55","35.63M","-0.33%"
"09/05/2023","15.30","15.20","15.35","14.10","63.32M","0.66%"
"09/04/2023","15.20","15.30","16.00","15.00","60.21M","2.01%"
"09/01/2023","14.90","14.00","14.95","14.00","17.26M","6.43%"
"08/31/2023","14.00","13.80","14.00","13.75","7.04M","1.45%"
"08/30/2023","13.80","13.70","14.00","13.70","10.91M","0.73%"
"08/29/2023","13.70","13.75","13.85","13.55","30.18M","-0.36%"
"08/28/2023","13.75","13.70","13.75","13.60","10.24M","0.36%"
"08/25/2023","13.70","13.75","13.75","13.60","6.39M","-0.36%"
"08/24/2023","13.75","13.80","13.75","13.50","18.96M","-0.36%"
"08/23/2023","13.80","13.80","13.90","13.70","11.25M","0.00%"
"08/22/2023","13.80","14.00","13.95","13.80","12.75M","-1.43%"
"08/21/2023","14.00","13.90","14.00","13.90","11.86M","0.72%"
"08/18/2023","13.90","14.00","14.25","13.90","26.53M","-0.36%"
"08/17/2023","13.95","14.00","14.00","13.90","24.40M","-0.36%"
"08/16/2023","14.00","14.00","14.00","13.95","22.55M","0.00%"
"08/15/2023","14.00","14.20","14.10","13.95","23.24M","-1.41%"
"08/14/2023","14.20","14.40","14.30","14.20","13.01M","-1.39%"
"08/11/2023","14.40","14.60","14.55","14.40","13.45M","-1.37%"
"08/10/2023","14.60","14.40","14.60","14.30","13.08M","1.39%"
"08/09/2023","14.40","14.50","14.60","14.30","12.28M","-0.69%"
